model,random_state,date,n_epoch,lr,crit,optim,epoch,loss,f1_macro,pred_0_0,pred_0_1,precision_0,recall_0,f1_0,pred_1_0,pred_1_1,precision_1,recall_1,f1_1
MLPNet4Drop_0.4_,0,2019-05-08 02:34,100,0.025,cross_entropy,adam,16,0.554,0.6989,19752,8287,0.7044,0.6854,0.6948,9066,20531,0.6937,0.7124,0.7029
MLPNet4Drop_0.4_,0,2019-05-08 02:43,100,0.025,cross_entropy,adam,17,0.5499,0.7055,19435,7575,0.7195,0.6744,0.6962,9383,21243,0.6936,0.7371,0.7147
MLPNet4Drop_0.4_,0,2019-05-08 02:51,100,0.025,cross_entropy,adam,18,0.5464,0.6975,18480,7037,0.7242,0.6413,0.6802,10338,21781,0.6781,0.7558,0.7149
MLPNet4Drop_0.4_,0,2019-05-08 02:59,100,0.025,cross_entropy,adam,19,0.5422,0.6959,18132,6759,0.7285,0.6292,0.6752,10686,22059,0.6737,0.7655,0.7166
MLPNet4Drop_0.4_,0,2019-05-08 03:07,100,0.0125,cross_entropy,adam,20,0.5393,0.7023,18840,7140,0.7252,0.6538,0.6876,9978,21678,0.6848,0.7522,0.7169
MLPNet4Drop_0.4_,0,2019-05-08 03:15,100,0.0125,cross_entropy,adam,21,0.5327,0.7084,19057,7008,0.7311,0.6613,0.6945,9761,21810,0.6908,0.7568,0.7223
MLPNet4Drop_0.4_,0,2019-05-08 03:24,100,0.0125,cross_entropy,adam,22,0.5352,0.7078,18949,6927,0.7323,0.6575,0.6929,9869,21891,0.6893,0.7596,0.7227
MLPNet4Drop_0.4_,0,2019-05-08 03:32,100,0.0125,cross_entropy,adam,23,0.5323,0.7077,18453,6405,0.7423,0.6403,0.6876,10365,22413,0.6838,0.7777,0.7277
MLPNet4Drop_0.4_,0,2019-05-08 03:40,100,0.0125,cross_entropy,adam,24,0.5305,0.7106,18818,6621,0.7397,0.653,0.6937,10000,22197,0.6894,0.7702,0.7276
MLPNet4Drop_0.4_,0,2019-05-08 03:48,100,0.0125,cross_entropy,adam,25,0.5341,0.7057,19076,7185,0.7264,0.6619,0.6927,9742,21633,0.6895,0.7507,0.7188
MLPNet4Drop_0.4_,0,2019-05-08 03:56,100,0.0125,cross_entropy,adam,26,0.5311,0.71,18801,6640,0.739,0.6524,0.693,10017,22178,0.6889,0.7696,0.727
MLPNet4Drop_0.4_,0,2019-05-08 04:05,100,0.0125,cross_entropy,adam,27,0.5301,0.714,19088,6706,0.74,0.6624,0.699,9730,22112,0.6944,0.7673,0.729
MLPNet4Drop_0.4_,0,2019-05-08 04:13,100,0.0125,cross_entropy,adam,28,0.5309,0.7147,19307,6897,0.7368,0.67,0.7018,9511,21921,0.6974,0.7607,0.7277
MLPNet4Drop_0.4_,0,2019-05-08 04:21,100,0.0125,cross_entropy,adam,29,0.5322,0.7155,19060,6592,0.743,0.6614,0.6998,9758,22226,0.6949,0.7713,0.7311
MLPNet4Drop_0.4_,0,2019-05-08 04:29,100,0.00625,cross_entropy,adam,30,0.53,0.7162,19187,6684,0.7416,0.6658,0.7017,9631,22134,0.6968,0.7681,0.7307
MLPNet4Drop_0.4_,0,2019-05-08 04:37,100,0.00625,cross_entropy,adam,31,0.5256,0.7176,19372,6794,0.7404,0.6722,0.7046,9446,22024,0.6998,0.7642,0.7306
MLPNet4Drop_0.4_,0,2019-05-08 04:45,100,0.00625,cross_entropy,adam,32,0.5251,0.7193,19675,7014,0.7372,0.6827,0.7089,9143,21804,0.7046,0.7566,0.7297
MLPNet4Drop_0.4_,0,2019-05-08 04:53,100,0.00625,cross_entropy,adam,33,0.5238,0.7213,19709,6932,0.7398,0.6839,0.7108,9109,21886,0.7061,0.7595,0.7318
MLPNet4Drop_0.4_,0,2019-05-08 05:01,100,0.00625,cross_entropy,adam,34,0.5239,0.7259,19684,6635,0.7479,0.683,0.714,9134,22183,0.7083,0.7698,0.7378
MLPNet4Drop_0.4_,0,2019-05-08 05:09,100,0.00625,cross_entropy,adam,35,0.5239,0.7257,19563,6518,0.7501,0.6788,0.7127,9255,22300,0.7067,0.7738,0.7387
MLPNet4Drop_0.4_,0,2019-05-08 05:17,100,0.00625,cross_entropy,adam,36,0.523,0.7226,19531,6669,0.7455,0.6777,0.71,9287,22149,0.7046,0.7686,0.7352
MLPNet4Drop_0.4_,0,2019-05-08 05:25,100,0.00625,cross_entropy,adam,37,0.5241,0.7224,19572,6726,0.7442,0.6792,0.7102,9246,22092,0.705,0.7666,0.7345
MLPNet4Drop_0.4_,0,2019-05-08 05:33,100,0.00625,cross_entropy,adam,38,0.5236,0.726,19510,6448,0.7516,0.677,0.7124,9308,22370,0.7062,0.7763,0.7396
MLPNet4Drop_0.4_,0,2019-05-08 05:41,100,0.00625,cross_entropy,adam,39,0.5249,0.7265,19216,6102,0.759,0.6668,0.7099,9602,22716,0.7029,0.7883,0.7431
MLPNet4Drop_0.4_,0,2019-05-08 05:49,100,0.003125,cross_entropy,adam,40,0.5207,0.7267,19510,6401,0.753,0.677,0.713,9308,22417,0.7066,0.7779,0.7405
MLPNet4Drop_0.4_,0,2019-05-08 05:57,100,0.003125,cross_entropy,adam,41,0.524,0.7281,19777,6601,0.7498,0.6863,0.7166,9041,22217,0.7108,0.7709,0.7396
MLPNet4Drop_0.4_,0,2019-05-08 06:06,100,0.003125,cross_entropy,adam,42,0.5225,0.732,19727,6321,0.7573,0.6845,0.7191,9091,22497,0.7122,0.7807,0.7449
MLPNet4Drop_0.4_,0,2019-05-08 06:14,100,0.003125,cross_entropy,adam,43,0.5222,0.7312,19760,6404,0.7552,0.6857,0.7188,9058,22414,0.7122,0.7778,0.7435
MLPNet4Drop_0.4_,0,2019-05-08 06:22,100,0.003125,cross_entropy,adam,44,0.5216,0.7329,19901,6447,0.7553,0.6906,0.7215,8917,22371,0.715,0.7763,0.7444
MLPNet4Drop_0.4_,0,2019-05-08 06:30,100,0.003125,cross_entropy,adam,45,0.5218,0.7319,19754,6354,0.7566,0.6855,0.7193,9064,22464,0.7125,0.7795,0.7445
MLPNet4Drop_0.4_,0,2019-05-08 06:38,100,0.003125,cross_entropy,adam,46,0.5215,0.735,19824,6245,0.7604,0.6879,0.7224,8994,22573,0.7151,0.7833,0.7476
MLPNet4Drop_0.4_,0,2019-05-08 06:46,100,0.003125,cross_entropy,adam,47,0.5182,0.734,20193,6688,0.7512,0.7007,0.7251,8625,22130,0.7196,0.7679,0.743
MLPNet4Drop_0.4_,0,2019-05-08 06:54,100,0.003125,cross_entropy,adam,48,0.5225,0.7336,20157,6676,0.7512,0.6995,0.7244,8661,22142,0.7188,0.7683,0.7428
MLPNet4Drop_0.4_,0,2019-05-08 07:02,100,0.003125,cross_entropy,adam,49,0.5205,0.7334,20036,6560,0.7533,0.6953,0.7231,8782,22258,0.7171,0.7724,0.7437
MLPNet4Drop_0.4_,0,2019-05-08 07:10,100,0.0015625,cross_entropy,adam,50,0.5202,0.736,19983,6351,0.7588,0.6934,0.7247,8835,22467,0.7177,0.7796,0.7474
MLPNet4Drop_0.4_,0,2019-05-08 07:18,100,0.0015625,cross_entropy,adam,51,0.5188,0.7349,19999,6437,0.7565,0.694,0.7239,8819,22381,0.7173,0.7766,0.7458
MLPNet4Drop_0.4_,0,2019-05-08 07:26,100,0.0015625,cross_entropy,adam,52,0.5192,0.736,20075,6446,0.7569,0.6966,0.7255,8743,22372,0.719,0.7763,0.7466
MLPNet4Drop_0.4_,0,2019-05-08 07:34,100,0.0015625,cross_entropy,adam,53,0.5191,0.733,20009,6556,0.7532,0.6943,0.7226,8809,22262,0.7165,0.7725,0.7434
MLPNet4Drop_0.4_,0,2019-05-08 07:42,100,0.0015625,cross_entropy,adam,54,0.5171,0.7346,20146,6607,0.753,0.6991,0.7251,8672,22211,0.7192,0.7707,0.7441
MLPNet4Drop_0.4_,0,2019-05-08 07:50,100,0.0015625,cross_entropy,adam,55,0.5193,0.7337,19833,6333,0.758,0.6882,0.7214,8985,22485,0.7145,0.7802,0.7459
MLPNet4Drop_0.4_,0,2019-05-08 07:58,100,0.0015625,cross_entropy,adam,56,0.5185,0.7354,19917,6318,0.7592,0.6911,0.7236,8901,22500,0.7165,0.7808,0.7473
MLPNet4Drop_0.4_,0,2019-05-08 08:07,100,0.0015625,cross_entropy,adam,57,0.5184,0.7363,20244,6605,0.754,0.7025,0.7273,8574,22213,0.7215,0.7708,0.7453
MLPNet4Drop_0.4_,0,2019-05-08 08:15,100,0.0015625,cross_entropy,adam,58,0.5173,0.7358,20176,6567,0.7544,0.7001,0.7263,8642,22251,0.7203,0.7721,0.7453
MLPNet4Drop_0.4_,0,2019-05-08 08:22,100,0.0015625,cross_entropy,adam,59,0.5173,0.7361,20044,6411,0.7577,0.6955,0.7253,8774,22407,0.7186,0.7775,0.7469
MLPNet4Drop_0.4_,0,2019-05-08 08:33,100,0.00078125,cross_entropy,adam,60,0.5178,0.7358,20114,6502,0.7557,0.698,0.7257,8704,22316,0.7194,0.7744,0.7459
MLPNet4Drop_0.4_,0,2019-05-08 08:48,100,0.00078125,cross_entropy,adam,61,0.5144,0.7373,20145,6448,0.7575,0.699,0.7271,8673,22370,0.7206,0.7763,0.7474
MLPNet4Drop_0.4_,0,2019-05-08 09:04,100,0.00078125,cross_entropy,adam,62,0.5176,0.7342,19973,6447,0.756,0.6931,0.7232,8845,22371,0.7167,0.7763,0.7453
MLPNet4Drop_0.4_,0,2019-05-08 09:18,100,0.00078125,cross_entropy,adam,63,0.516,0.738,20179,6439,0.7581,0.7002,0.728,8639,22379,0.7215,0.7766,0.748
MLPNet4Drop_0.4_,0,2019-05-08 09:34,100,0.00078125,cross_entropy,adam,64,0.5167,0.7341,20025,6506,0.7548,0.6949,0.7236,8793,22312,0.7173,0.7742,0.7447
MLPNet4Drop_0.4_,0,2019-05-08 09:48,100,0.00078125,cross_entropy,adam,65,0.5163,0.7349,20250,6693,0.7516,0.7027,0.7263,8568,22125,0.7208,0.7677,0.7436
MLPNet4Drop_0.4_,0,2019-05-08 10:04,100,0.00078125,cross_entropy,adam,66,0.5152,0.738,20276,6543,0.756,0.7036,0.7289,8542,22275,0.7228,0.773,0.747
MLPNet4Drop_0.4_,0,2019-05-08 10:20,100,0.00078125,cross_entropy,adam,67,0.5178,0.7367,20147,6485,0.7565,0.6991,0.7267,8671,22333,0.7203,0.775,0.7466
MLPNet4Drop_0.4_,0,2019-05-08 10:34,100,0.00078125,cross_entropy,adam,68,0.5146,0.7383,20233,6480,0.7574,0.7021,0.7287,8585,22338,0.7224,0.7751,0.7478
MLPNet4Drop_0.4_,0,2019-05-08 10:46,100,0.00078125,cross_entropy,adam,69,0.5146,0.7376,19880,6149,0.7638,0.6898,0.7249,8938,22669,0.7172,0.7866,0.7503
MLPNet4Drop_0.4_,0,2019-05-08 10:57,100,0.000390625,cross_entropy,adam,70,0.5176,0.736,19892,6256,0.7607,0.6903,0.7238,8926,22562,0.7165,0.7829,0.7483
MLPNet4Drop_0.4_,0,2019-05-08 11:07,100,0.000390625,cross_entropy,adam,71,0.5188,0.7385,19976,6198,0.7632,0.6932,0.7265,8842,22620,0.719,0.7849,0.7505
