model,random_state,date,n_epoch,lr,crit,optim,epoch,loss,f1_macro,pred_0_0,pred_0_1,precision_0,recall_0,f1_0,pred_1_0,pred_1_1,precision_1,recall_1,f1_1
MLPNet3Drop_0.4_,0,2019-05-08 02:07,100,0.025,cross_entropy,adam,15,0.5255,0.7168,18413,5812,0.7601,0.6389,0.6943,10405,23006,0.6886,0.7983,0.7394
MLPNet3Drop_0.4_,0,2019-05-08 02:17,100,0.025,cross_entropy,adam,16,0.5236,0.7159,18436,5895,0.7577,0.6397,0.6937,10382,22923,0.6883,0.7954,0.738
MLPNet3Drop_0.4_,0,2019-05-08 02:25,100,0.025,cross_entropy,adam,17,0.5236,0.7202,18247,5426,0.7708,0.6332,0.6952,10571,23392,0.6887,0.8117,0.7452
MLPNet3Drop_0.4_,0,2019-05-08 02:33,100,0.025,cross_entropy,adam,18,0.5226,0.7215,18441,5561,0.7683,0.6399,0.6983,10377,23257,0.6915,0.807,0.7448
MLPNet3Drop_0.4_,0,2019-05-08 02:41,100,0.025,cross_entropy,adam,19,0.5238,0.7212,18119,5223,0.7762,0.6287,0.6947,10699,23595,0.688,0.8188,0.7477
MLPNet3Drop_0.4_,0,2019-05-08 02:50,100,0.0125,cross_entropy,adam,20,0.5195,0.7274,18790,5591,0.7707,0.652,0.7064,10028,23227,0.6985,0.806,0.7484
MLPNet3Drop_0.4_,0,2019-05-08 02:58,100,0.0125,cross_entropy,adam,21,0.5172,0.7271,18652,5458,0.7736,0.6472,0.7048,10166,23360,0.6968,0.8106,0.7494
MLPNet3Drop_0.4_,0,2019-05-08 03:06,100,0.0125,cross_entropy,adam,22,0.52,0.7258,18407,5269,0.7775,0.6387,0.7013,10411,23549,0.6934,0.8172,0.7502
MLPNet3Drop_0.4_,0,2019-05-08 03:14,100,0.0125,cross_entropy,adam,23,0.5158,0.7275,18877,5681,0.7687,0.655,0.7073,9941,23137,0.6995,0.8029,0.7476
MLPNet3Drop_0.4_,0,2019-05-08 03:22,100,0.0125,cross_entropy,adam,24,0.5181,0.7277,18689,5465,0.7737,0.6485,0.7056,10129,23353,0.6975,0.8104,0.7497
MLPNet3Drop_0.4_,0,2019-05-08 03:30,100,0.0125,cross_entropy,adam,25,0.5158,0.7289,18702,5404,0.7758,0.649,0.7067,10116,23414,0.6983,0.8125,0.7511
MLPNet3Drop_0.4_,0,2019-05-08 03:38,100,0.0125,cross_entropy,adam,26,0.5183,0.7279,18747,5516,0.7727,0.6505,0.7064,10071,23302,0.6982,0.8086,0.7494
MLPNet3Drop_0.4_,0,2019-05-08 03:47,100,0.0125,cross_entropy,adam,27,0.516,0.7301,18731,5364,0.7774,0.65,0.708,10087,23454,0.6993,0.8139,0.7522
MLPNet3Drop_0.4_,0,2019-05-08 03:55,100,0.0125,cross_entropy,adam,28,0.5175,0.7294,18855,5544,0.7728,0.6543,0.7086,9963,23274,0.7002,0.8076,0.7501
MLPNet3Drop_0.4_,0,2019-05-08 04:03,100,0.0125,cross_entropy,adam,29,0.5186,0.7255,18679,5585,0.7698,0.6482,0.7038,10139,23233,0.6962,0.8062,0.7472
MLPNet3Drop_0.4_,0,2019-05-08 04:11,100,0.00625,cross_entropy,adam,30,0.5152,0.7288,18434,5115,0.7828,0.6397,0.704,10384,23703,0.6954,0.8225,0.7536
MLPNet3Drop_0.4_,0,2019-05-08 04:19,100,0.00625,cross_entropy,adam,31,0.5135,0.7297,18494,5128,0.7829,0.6418,0.7053,10324,23690,0.6965,0.8221,0.7541
MLPNet3Drop_0.4_,0,2019-05-08 04:27,100,0.00625,cross_entropy,adam,32,0.5138,0.7304,18657,5265,0.7799,0.6474,0.7075,10161,23553,0.6986,0.8173,0.7533
MLPNet3Drop_0.4_,0,2019-05-08 04:35,100,0.00625,cross_entropy,adam,33,0.5135,0.7303,18610,5219,0.781,0.6458,0.707,10208,23599,0.6981,0.8189,0.7537
MLPNet3Drop_0.4_,0,2019-05-08 04:43,100,0.00625,cross_entropy,adam,34,0.5148,0.7286,18669,5388,0.776,0.6478,0.7062,10149,23430,0.6978,0.813,0.751
MLPNet3Drop_0.4_,0,2019-05-08 04:51,100,0.00625,cross_entropy,adam,35,0.5127,0.7293,18611,5282,0.7789,0.6458,0.7062,10207,23536,0.6975,0.8167,0.7524
MLPNet3Drop_0.4_,0,2019-05-08 04:59,100,0.00625,cross_entropy,adam,36,0.5104,0.7299,18722,5366,0.7772,0.6497,0.7077,10096,23452,0.6991,0.8138,0.7521
MLPNet3Drop_0.4_,0,2019-05-08 05:07,100,0.00625,cross_entropy,adam,37,0.5111,0.7276,18455,5211,0.7798,0.6404,0.7033,10363,23607,0.6949,0.8192,0.752
MLPNet3Drop_0.4_,0,2019-05-08 05:15,100,0.00625,cross_entropy,adam,38,0.5101,0.73,18752,5393,0.7766,0.6507,0.7081,10066,23425,0.6994,0.8129,0.7519
MLPNet3Drop_0.4_,0,2019-05-08 05:23,100,0.00625,cross_entropy,adam,39,0.51,0.7285,18585,5302,0.778,0.6449,0.7052,10233,23516,0.6968,0.816,0.7517
MLPNet3Drop_0.4_,0,2019-05-08 05:30,100,0.003125,cross_entropy,adam,40,0.506,0.7295,18504,5150,0.7823,0.6421,0.7053,10314,23668,0.6965,0.8213,0.7538
MLPNet3Drop_0.4_,0,2019-05-08 05:38,100,0.003125,cross_entropy,adam,41,0.5082,0.731,18562,5124,0.7837,0.6441,0.7071,10256,23694,0.6979,0.8222,0.755
MLPNet3Drop_0.4_,0,2019-05-08 05:46,100,0.003125,cross_entropy,adam,42,0.5087,0.7288,18504,5193,0.7809,0.6421,0.7047,10314,23625,0.6961,0.8198,0.7529
MLPNet3Drop_0.4_,0,2019-05-08 05:54,100,0.003125,cross_entropy,adam,43,0.5082,0.7312,18715,5280,0.78,0.6494,0.7087,10103,23538,0.6997,0.8168,0.7537
MLPNet3Drop_0.4_,0,2019-05-08 06:02,100,0.003125,cross_entropy,adam,44,0.5096,0.7298,18472,5101,0.7836,0.641,0.7052,10346,23717,0.6963,0.823,0.7543
MLPNet3Drop_0.4_,0,2019-05-08 06:10,100,0.003125,cross_entropy,adam,45,0.506,0.7305,18665,5268,0.7799,0.6477,0.7077,10153,23550,0.6988,0.8172,0.7533
MLPNet3Drop_0.4_,0,2019-05-08 06:18,100,0.003125,cross_entropy,adam,46,0.5076,0.7304,18666,5273,0.7797,0.6477,0.7076,10152,23545,0.6987,0.817,0.7533
MLPNet3Drop_0.4_,0,2019-05-08 06:26,100,0.003125,cross_entropy,adam,47,0.505,0.7307,18460,5030,0.7859,0.6406,0.7058,10358,23788,0.6967,0.8255,0.7556
