model,random_state,date,n_epoch,lr,crit,optim,epoch,loss,f1_macro,pred_0_0,pred_0_1,precision_0,recall_0,f1_0,pred_1_0,pred_1_1,precision_1,recall_1,f1_1
MLPNet4Drop_0.2_,0,2019-05-08 03:13,100,0.025,cross_entropy,adam,19,0.4866,0.7534,19575,4891,0.8001,0.6793,0.7347,9243,23927,0.7213,0.8303,0.772
MLPNet4Drop_0.2_,0,2019-05-08 03:22,100,0.0125,cross_entropy,adam,20,0.4824,0.7603,19652,4559,0.8117,0.6819,0.7412,9166,24259,0.7258,0.8418,0.7795
MLPNet4Drop_0.2_,0,2019-05-08 03:31,100,0.0125,cross_entropy,adam,21,0.4804,0.7604,19932,4856,0.8041,0.6917,0.7436,8886,23962,0.7295,0.8315,0.7772
MLPNet4Drop_0.2_,0,2019-05-08 03:40,100,0.0125,cross_entropy,adam,22,0.4782,0.7633,20013,4768,0.8076,0.6945,0.7468,8805,24050,0.732,0.8345,0.7799
MLPNet4Drop_0.2_,0,2019-05-08 03:49,100,0.0125,cross_entropy,adam,23,0.4792,0.7621,19623,4424,0.816,0.6809,0.7424,9195,24394,0.7262,0.8465,0.7818
MLPNet4Drop_0.2_,0,2019-05-08 03:57,100,0.0125,cross_entropy,adam,24,0.479,0.7624,19672,4457,0.8153,0.6826,0.7431,9146,24361,0.727,0.8453,0.7817
MLPNet4Drop_0.2_,0,2019-05-08 04:06,100,0.0125,cross_entropy,adam,25,0.4783,0.7599,19630,4560,0.8115,0.6812,0.7406,9188,24258,0.7253,0.8418,0.7792
MLPNet4Drop_0.2_,0,2019-05-08 04:15,100,0.0125,cross_entropy,adam,26,0.4773,0.7622,19752,4555,0.8126,0.6854,0.7436,9066,24263,0.728,0.8419,0.7808
MLPNet4Drop_0.2_,0,2019-05-08 04:24,100,0.0125,cross_entropy,adam,27,0.4767,0.7629,19807,4573,0.8124,0.6873,0.7447,9011,24245,0.729,0.8413,0.7812
MLPNet4Drop_0.2_,0,2019-05-08 04:32,100,0.0125,cross_entropy,adam,28,0.4764,0.762,19853,4679,0.8093,0.6889,0.7443,8965,24139,0.7292,0.8376,0.7797
MLPNet4Drop_0.2_,0,2019-05-08 04:41,100,0.0125,cross_entropy,adam,29,0.4767,0.7636,19974,4710,0.8092,0.6931,0.7467,8844,24108,0.7316,0.8366,0.7806
MLPNet4Drop_0.2_,0,2019-05-08 04:49,100,0.00625,cross_entropy,adam,30,0.4747,0.7661,20003,4594,0.8132,0.6941,0.749,8815,24224,0.7332,0.8406,0.7832
MLPNet4Drop_0.2_,0,2019-05-08 04:58,100,0.00625,cross_entropy,adam,31,0.4761,0.7658,20135,4754,0.809,0.6987,0.7498,8683,24064,0.7348,0.835,0.7817
MLPNet4Drop_0.2_,0,2019-05-08 05:07,100,0.00625,cross_entropy,adam,32,0.4719,0.7679,20232,4734,0.8104,0.7021,0.7523,8586,24084,0.7372,0.8357,0.7834
MLPNet4Drop_0.2_,0,2019-05-08 05:15,100,0.00625,cross_entropy,adam,33,0.4721,0.768,20262,4757,0.8099,0.7031,0.7527,8556,24061,0.7377,0.8349,0.7833
MLPNet4Drop_0.2_,0,2019-05-08 05:24,100,0.00625,cross_entropy,adam,34,0.4723,0.7675,20189,4712,0.8108,0.7006,0.7517,8629,24106,0.7364,0.8365,0.7833
MLPNet4Drop_0.2_,0,2019-05-08 05:33,100,0.00625,cross_entropy,adam,35,0.4724,0.767,20082,4626,0.8128,0.6969,0.7504,8736,24192,0.7347,0.8395,0.7836
MLPNet4Drop_0.2_,0,2019-05-08 05:41,100,0.00625,cross_entropy,adam,36,0.4718,0.7666,20139,4710,0.8105,0.6988,0.7505,8679,24108,0.7353,0.8366,0.7827
MLPNet4Drop_0.2_,0,2019-05-08 05:50,100,0.00625,cross_entropy,adam,37,0.4723,0.7665,20227,4810,0.8079,0.7019,0.7512,8591,24008,0.7365,0.8331,0.7818
MLPNet4Drop_0.2_,0,2019-05-08 05:58,100,0.00625,cross_entropy,adam,38,0.4725,0.7658,19993,4598,0.813,0.6938,0.7487,8825,24220,0.7329,0.8404,0.783
MLPNet4Drop_0.2_,0,2019-05-08 06:07,100,0.00625,cross_entropy,adam,39,0.4715,0.7685,20342,4814,0.8086,0.7059,0.7538,8476,24004,0.739,0.833,0.7832
MLPNet4Drop_0.2_,0,2019-05-08 06:16,100,0.003125,cross_entropy,adam,40,0.4705,0.7691,20370,4810,0.809,0.7068,0.7545,8448,24008,0.7397,0.8331,0.7836
MLPNet4Drop_0.2_,0,2019-05-08 06:24,100,0.003125,cross_entropy,adam,41,0.469,0.7687,20438,4900,0.8066,0.7092,0.7548,8380,23918,0.7405,0.83,0.7827
