model,random_state,date,n_epoch,lr,crit,optim,epoch,loss,f1_macro,pred_0_0,pred_0_1,precision_0,recall_0,f1_0,pred_1_0,pred_1_1,precision_1,recall_1,f1_1
MLPNet4Drop_0.2,0,2019-05-13 18:40,6,0.0125,cross_entropy,adam,1,0.5492,0.7091,16354,6087,0.7288,0.6676,0.6969,8141,18408,0.6934,0.7515,0.7213
MLPNet4Drop_0.2,0,2019-05-13 18:44,6,0.0125,cross_entropy,adam,2,0.4991,0.7485,16595,4355,0.7921,0.6775,0.7303,7900,20140,0.7183,0.8222,0.7667
MLPNet4Drop_0.2,0,2019-05-13 18:48,6,0.00625,cross_entropy,adam,3,0.4863,0.7594,17008,4248,0.8002,0.6943,0.7435,7487,20247,0.73,0.8266,0.7753
MLPNet4Drop_0.2,0,2019-05-13 18:52,6,0.00625,cross_entropy,adam,4,0.4826,0.763,16885,3933,0.8111,0.6893,0.7453,7610,20562,0.7299,0.8394,0.7808
MLPNet4Drop_0.2,0,2019-05-13 18:55,6,0.003125,cross_entropy,adam,5,0.4769,0.7671,17006,3858,0.8151,0.6943,0.7498,7489,20637,0.7337,0.8425,0.7844
MLPNet4Drop_0.2,0,2019-05-13 18:58,6,0.003125,cross_entropy,adam,6,0.4757,0.7686,16977,3752,0.819,0.6931,0.7508,7518,20743,0.734,0.8468,0.7864
