model,random_state,date,n_epoch,lr,crit,optim,epoch,loss,f1_macro,pred_0_0,pred_0_1,precision_0,recall_0,f1_0,pred_1_0,pred_1_1,precision_1,recall_1,f1_1
MLPNet4Drop_0.4,0,2019-05-13 19:34,6,0.00078125,cross_entropy,adam,1,0.6992,0.5094,10594,9982,0.5149,0.4325,0.4701,13901,14513,0.5108,0.5925,0.5486
MLPNet4Drop_0.4,0,2019-05-13 19:39,6,0.00078125,cross_entropy,adam,2,0.6864,0.539,11139,9054,0.5516,0.4547,0.4985,13356,15441,0.5362,0.6304,0.5795
